,permno,adate,qdate,public_date,pe_op_basic,pe_exi,pcf,dpr,npm,gpm,ptpm,roa,roe,capital_ratio,cash_debt,lt_ppent,dltt_be,debt_assets,curr_ratio,inv_turn,at_turn,rect_turn,pay_turn,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_1yrforward,PEG_ltgforward,PERMNO,date,SICCD,TICKER,DCLRDT,PAYDT,HSICMG,DIVAMT,FACPR,FACSHR,BIDLO,ASKHI,PRC,VOL,SHROUT,SPREAD,RETX,ewretd
3444,92611.0,30/09/2014,31/03/2015,31/05/2015,29.133000000000003,30.764,20.766,0.19699999999999998,0.42100000000000004,0.684,0.617,0.237,0.17600000000000002,0.0,0.6459999999999999,5.848,0.0,0.28,1.709,,0.342,8.366,3.275,0.0,0.071,0.14800000000000002,0.024,4.1530000000000005,2.2319999999999998,1.702,92611,31/10/2014,7389.0,V,,,,,,,200.25,241.42999,241.42999,808429.0,494787.0,,0.131509,0.014199000000000002
3445,92611.0,30/09/2014,31/03/2015,30/06/2015,28.484,30.078000000000003,20.303,0.19699999999999998,0.42100000000000004,0.684,0.617,0.237,0.17600000000000002,0.0,0.6459999999999999,5.848,0.0,0.28,1.709,,0.342,8.366,3.275,0.0,0.071,0.14800000000000002,0.024,4.061,2.182,1.6640000000000001,92611,28/11/2014,7389.0,V,22/10/2014,02/12/2014,,0.48,0.0,0.0,241.53999,258.19,258.19,517907.0,493202.0,,0.069420,-0.002457
3446,92611.0,30/09/2014,31/03/2015,31/07/2015,31.958000000000002,33.747,22.709,0.19699999999999998,0.42100000000000004,0.684,0.617,0.237,0.17600000000000002,0.0,0.6459999999999999,5.848,0.0,0.28,1.709,,0.342,8.366,3.275,0.0,0.071,0.14800000000000002,0.024,4.542,2.449,1.867,92611,31/12/2014,7389.0,V,,,,,,,253.41,267.63,262.20001,504925.0,493493.0,,0.015531,-0.00018999999999999998
3447,92611.0,30/09/2014,30/06/2015,31/08/2015,28.463,29.833000000000002,20.944000000000003,0.193,0.435,0.685,0.61,0.24100000000000002,0.185,0.0,0.6459999999999999,5.843999999999999,0.0,0.27899999999999997,1.719,,0.348,8.637,3.408,0.0,0.071,0.14800000000000002,0.019,4.247,1.919,1.65,92611,30/01/2015,7389.0,V,,,,,,,246.36,265.01999,254.91,561169.0,490962.0,,-0.027803,-0.019073
3448,92611.0,30/09/2014,30/06/2015,30/09/2015,27.808000000000003,29.146,20.463,0.193,0.435,0.685,0.61,0.24100000000000002,0.185,0.0,0.6459999999999999,5.843999999999999,0.0,0.27899999999999997,1.719,,0.348,8.637,3.408,0.0,0.071,0.14800000000000002,0.019,4.149,1.875,1.6119999999999999,92611,27/02/2015,7389.0,V,28/01/2015,03/03/2015,,0.48,0.0,0.0,255.34,273.75,271.31,491923.0,490962.0,,0.064336,0.054123000000000004
3449,92611.0,30/09/2014,30/06/2015,31/10/2015,30.97,32.46,22.789,0.193,0.435,0.685,0.61,0.24100000000000002,0.185,0.0,0.6459999999999999,5.843999999999999,0.0,0.27899999999999997,1.719,,0.348,8.637,3.408,0.0,0.071,0.14800000000000002,0.019,4.621,2.03,1.7930000000000001,92611,31/03/2015,7389.0,V,30/01/2015,18/03/2015,,0.0,3.0,3.0,65.41,278.29001,65.41,1371114.0,1963848.0,,-0.035642,-0.005111999999999999
3450,92611.0,30/09/2015,30/09/2015,30/11/2015,30.624000000000002,30.624000000000002,23.358,0.18600000000000003,0.456,0.69,0.648,0.243,0.193,0.0,0.633,5.505,0.0,0.258,2.0269999999999997,,0.35200000000000004,9.158999999999999,3.611,0.0,0.063,0.15,0.006,4.5280000000000005,2.972,1.8969999999999998,92611,30/04/2015,7389.0,V,,,,,,,64.52,68.01,66.05,1606397.0,1963848.0,,0.009784,0.015127000000000002
3451,92611.0,30/09/2015,30/09/2015,31/12/2015,30.058000000000003,30.058000000000003,22.799,0.18600000000000003,0.456,0.69,0.648,0.243,0.193,0.0,0.633,5.505,0.0,0.258,2.0269999999999997,,0.35200000000000004,9.158999999999999,3.611,0.0,0.063,0.15,0.006,4.42,3.029,1.879,92611,29/05/2015,7389.0,V,23/04/2015,02/06/2015,,0.12,0.0,0.0,65.58,70.16,68.68,1445895.0,1957431.0,,0.039818,0.003961999999999999
3452,92655.0,31/12/2004,30/09/2005,31/01/2006,24.758000000000003,26.119,16.405,0.006,0.068,0.273,0.107,0.192,0.284,0.257,0.24100000000000002,15.645999999999999,0.34600000000000003,0.624,0.727,,1.5619999999999998,48.678000000000004,3.99,0.0,0.0,0.0,0.067,7.223,,,92611,30/06/2015,7389.0,V,,,,,,,66.72,69.64,67.15,1311939.0,1957431.0,,-0.022277,-0.013472999999999999
3453,92655.0,31/12/2005,31/12/2005,28/02/2006,22.31,23.48,18.256,0.006,0.073,0.27899999999999997,0.113,0.168,0.23199999999999998,0.17800000000000002,0.183,14.354000000000001,0.217,0.5710000000000001,0.639,,1.31,41.316,3.5860000000000003,0.0,0.0,0.0,0.03,4.454,1.386,1.399,92611,31/07/2015,7389.0,V,,,,,,,66.73,76.38,75.34,1772820.0,1951387.0,,0.121966,-0.027144
3454,92655.0,31/12/2005,31/12/2005,31/03/2006,21.401999999999997,22.524,17.512999999999998,0.006,0.073,0.27899999999999997,0.113,0.168,0.23199999999999998,0.17800000000000002,0.183,14.354000000000001,0.217,0.5710000000000001,0.639,,1.31,41.316,3.5860000000000003,0.0,0.0,0.0,0.03,4.272,1.33,1.329,92611,31/08/2015,7389.0,V,22/07/2015,01/09/2015,,0.12,0.0,0.0,66.97,75.77,71.3,1791895.0,1951387.0,,-0.053623,-0.047295
3455,92655.0,31/12/2005,31/12/2005,30/04/2006,19.057000000000002,20.055999999999997,15.599,0.006,0.073,0.27899999999999997,0.113,0.168,0.23199999999999998,0.17800000000000002,0.183,14.354000000000001,0.217,0.5710000000000001,0.639,,1.31,41.316,3.5860000000000003,0.0,0.0,0.0,0.03,3.805,1.13,1.172,92611,30/09/2015,7389.0,V,,,,,,,67.2,70.99,69.66,2011850.0,1951387.0,,-0.023001,-0.049922
3456,92655.0,31/12/2005,31/03/2006,31/05/2006,17.375,18.317,9.853,0.006,0.061,0.261,0.096,0.184,0.259,0.24,0.183,13.165,0.315,0.606,0.7120000000000001,,1.462,47.397,4.033,0.0,0.0,0.0,0.08,3.3789999999999996,1.032,1.077,92611,30/10/2015,7389.0,V,,,,,,,69.99,78.87,77.58,1774336.0,1951387.0,,0.113695,0.052873
3457,92655.0,31/12/2005,31/03/2006,30/06/2006,17.7,18.658,10.036,0.006,0.061,0.261,0.096,0.184,0.259,0.24,0.183,13.165,0.315,0.606,0.7120000000000001,,1.462,47.397,4.033,0.0,0.0,0.0,0.08,3.4419999999999997,1.052,1.0979999999999999,92611,30/11/2015,7389.0,V,21/10/2015,01/12/2015,,0.14,0.0,0.0,75.22,80.46,79.01,1836366.0,1946442.0,,0.018433,0.007333
3458,92655.0,31/12/2005,31/03/2006,31/07/2006,18.905,19.929000000000002,10.72,0.006,0.061,0.261,0.096,0.184,0.259,0.24,0.183,13.165,0.315,0.606,0.7120000000000001,,1.462,47.397,4.033,0.0,0.0,0.0,0.08,3.677,1.0979999999999999,1.156,92611,31/12/2015,7389.0,V,,,,,,,76.11,80.4,77.55,1967400.0,1935671.0,,-0.018479,-0.035887
3459,92655.0,31/12/2005,30/06/2006,31/08/2006,19.457,20.615,10.864,0.017,0.057999999999999996,0.254,0.091,0.17600000000000002,0.242,0.242,0.183,14.753,0.319,0.604,0.742,,1.4580000000000002,48.473,4.189,0.0,0.0,0.0,0.078,3.8789999999999996,1.111,1.196,92655,31/01/2006,6324.0,UNH,,,,,,,57.77,62.9,59.42,1569012.0,1365000.0,,-0.043772,0.07635399999999999
3460,92655.0,31/12/2005,30/06/2006,30/09/2006,18.427,19.524,10.289000000000001,0.017,0.057999999999999996,0.254,0.091,0.17600000000000002,0.242,0.242,0.183,14.753,0.319,0.604,0.742,,1.4580000000000002,48.473,4.189,0.0,0.0,0.0,0.078,3.674,1.053,1.1320000000000001,92655,28/02/2006,6324.0,UNH,,,,,,,57.59,59.62,58.23,997818.0,1356292.0,,-0.020027,0.004836
3461,92655.0,31/12/2005,30/06/2006,31/10/2006,18.27,19.357,10.201,0.017,0.057999999999999996,0.254,0.091,0.17600000000000002,0.242,0.242,0.183,14.753,0.319,0.604,0.742,,1.4580000000000002,48.473,4.189,0.0,0.0,0.0,0.078,3.6430000000000002,1.021,1.133,92655,31/03/2006,6324.0,UNH,01/02/2006,17/04/2006,,0.03,0.0,0.0,54.32,58.43,55.86,1635895.0,1356292.0,,-0.040701,0.036978
3462,92655.0,31/12/2005,30/09/2006,30/11/2006,17.343,18.111,11.895,0.016,0.057,0.248,0.09,0.17,0.233,0.237,0.183,15.888,0.31,0.594,0.759,,1.464,50.792,4.311,0.0,0.0,0.0,0.043,3.39,0.917,1.075,92655,28/04/2006,6324.0,UNH,,,,,,,47.75,55.47,49.74,2938558.0,1356707.0,,-0.109560,0.009791
3463,92655.0,31/12/2005,30/09/2006,31/12/2006,18.986,19.827,13.022,0.016,0.057,0.248,0.09,0.17,0.233,0.237,0.183,15.888,0.31,0.594,0.759,,1.464,50.792,4.311,0.0,0.0,0.0,0.043,3.7110000000000003,1.003,1.207,92655,31/05/2006,6324.0,UNH,,,,,,,42.09,49.8,43.96,3465886.0,1346996.0,,-0.116204,-0.044331
3464,92655.0,31/12/2005,30/09/2006,31/01/2007,18.465999999999998,19.284000000000002,12.665,0.016,0.057,0.248,0.09,0.17,0.233,0.237,0.183,15.888,0.31,0.594,0.759,,1.464,50.792,4.311,0.0,0.0,0.0,0.043,3.61,,,92655,30/06/2006,6324.0,UNH,,,,,,,43.5,46.98,44.78,1463720.0,1346996.0,,0.018653,-0.008479
3465,92655.0,31/12/2006,31/12/2006,28/02/2007,16.778,17.569000000000003,10.77,0.01,0.057999999999999996,0.24600000000000002,0.091,0.172,0.21600000000000003,0.223,0.237,14.525,0.287,0.569,0.867,,1.595,54.75899999999999,4.815,0.0,0.0,0.0,0.053,3.378,1.19,1.1,92655,31/07/2006,6324.0,UNH,,,,,,,44.83,51.49,47.83,1570001.0,1346996.0,,0.068111,-0.022698
3466,92655.0,31/12/2006,31/12/2006,31/03/2007,17.032,17.835,10.993,0.01,0.057999999999999996,0.24600000000000002,0.091,0.172,0.21600000000000003,0.223,0.237,14.525,0.287,0.569,0.867,,1.595,54.75899999999999,4.815,0.0,0.0,0.0,0.053,3.447,1.208,1.122,92655,31/08/2006,6324.0,UNH,,,,,,,47.4,51.95,51.95,1040533.0,1346996.0,,0.086138,0.025011000000000002
3467,92655.0,31/12/2006,31/12/2006,30/04/2007,17.061,17.865,10.745,0.01,0.057999999999999996,0.24600000000000002,0.091,0.172,0.21600000000000003,0.223,0.237,14.525,0.287,0.569,0.867,,1.595,54.75899999999999,4.815,0.0,0.0,0.0,0.053,3.37,1.21,1.126,92655,29/09/2006,6324.0,UNH,,,,,,,48.62,52.53,49.2,941917.0,1346996.0,,-0.052936,0.009006
3468,92655.0,31/12/2006,31/03/2007,31/05/2007,17.062,18.257,11.792,0.01,0.057,0.245,0.09,0.172,0.221,0.23,0.237,15.767000000000001,0.299,0.5870000000000001,0.8420000000000001,,1.518,56.138000000000005,4.611000000000001,0.0,0.0,0.0,0.043,3.484,1.183,1.157,92655,31/10/2006,6324.0,UNH,,,,,,,46.73,51.5,48.78,2005808.0,1346996.0,,-0.008537,0.046211
3469,92655.0,31/12/2006,31/03/2007,30/06/2007,15.931,17.047,11.011,0.01,0.057,0.245,0.09,0.172,0.221,0.23,0.237,15.767000000000001,0.299,0.5870000000000001,0.8420000000000001,,1.518,56.138000000000005,4.611000000000001,0.0,0.0,0.0,0.043,3.253,1.104,1.075,92655,30/11/2006,6324.0,UNH,,,,,,,45.27,49.57,49.08,1717894.0,1346996.0,,0.006150,0.031168
3470,92655.0,31/12/2006,31/03/2007,31/07/2007,15.087,16.143,10.427,0.01,0.057,0.245,0.09,0.172,0.221,0.23,0.237,15.767000000000001,0.299,0.5870000000000001,0.8420000000000001,,1.518,56.138000000000005,4.611000000000001,0.0,0.0,0.0,0.043,3.08,1.024,1.004,92655,29/12/2006,6324.0,UNH,,,,,,,48.83,53.93,53.73,1361232.0,1346996.0,,0.094743,0.0148
3471,92655.0,31/12/2006,30/06/2007,31/08/2007,14.796,15.677,10.677999999999999,0.009000000000000001,0.06,0.249,0.094,0.175,0.22399999999999998,0.228,0.237,15.629000000000001,0.295,0.586,0.87,,1.4909999999999999,55.045,4.585,0.0,0.0,0.0,0.036000000000000004,3.145,0.934,1.018,92655,31/01/2007,6324.0,UNH,,,,,,,51.47,55.75,52.26,1335369.0,1346996.0,,-0.027359,0.022283
3472,92655.0,31/12/2006,30/06/2007,30/09/2007,14.328,15.182,10.341,0.009000000000000001,0.06,0.249,0.094,0.175,0.22399999999999998,0.228,0.237,15.629000000000001,0.295,0.586,0.87,,1.4909999999999999,55.045,4.585,0.0,0.0,0.0,0.036000000000000004,3.0460000000000003,0.905,0.976,92655,28/02/2007,6324.0,UNH,,,,,,,50.88,53.95,52.18,1120539.0,1346996.0,,-0.001531,0.002111
3473,92655.0,31/12/2006,30/06/2007,31/10/2007,14.540999999999999,15.408,10.494000000000002,0.009000000000000001,0.06,0.249,0.094,0.175,0.22399999999999998,0.228,0.237,15.629000000000001,0.295,0.586,0.87,,1.4909999999999999,55.045,4.585,0.0,0.0,0.0,0.036000000000000004,3.091,0.9179999999999999,0.97,92655,30/03/2007,6324.0,UNH,31/01/2007,16/04/2007,,0.03,0.0,0.0,52.74,56.88,52.97,2307992.0,1354320.0,,0.015140,0.0065450000000000005
3474,92655.0,31/12/2006,30/09/2007,30/11/2007,15.449000000000002,16.467,11.092,0.009000000000000001,0.062,0.254,0.09699999999999999,0.17600000000000002,0.22399999999999998,0.233,0.237,15.435,0.303,0.588,0.8759999999999999,,1.476,54.558,4.548,0.0,0.0,0.0,0.036000000000000004,3.4389999999999996,0.9440000000000001,1.056,92655,30/04/2007,6324.0,UNH,,,,,,,52.05,55.33,53.06,1943138.0,1321600.0,,0.001699,0.027044
3475,92655.0,31/12/2006,30/09/2007,31/12/2007,16.348,17.425,11.738,0.009000000000000001,0.062,0.254,0.09699999999999999,0.17600000000000002,0.22399999999999998,0.233,0.237,15.435,0.303,0.588,0.8759999999999999,,1.476,54.558,4.548,0.0,0.0,0.0,0.036000000000000004,3.639,0.9990000000000001,1.139,92655,31/05/2007,6324.0,UNH,,,,,,,52.68,54.77,54.77,1467334.0,1340049.0,,0.032228,0.023122999999999998
3476,92655.0,31/12/2006,30/09/2007,31/01/2008,14.280999999999999,15.222000000000001,10.253,0.009000000000000001,0.062,0.254,0.09699999999999999,0.17600000000000002,0.22399999999999998,0.233,0.237,15.435,0.303,0.588,0.8759999999999999,,1.476,54.558,4.548,0.0,0.0,0.0,0.036000000000000004,3.179,0.872,0.977,92655,29/06/2007,6324.0,UNH,,,,,,,51.14,55.21,51.14,1338165.0,1340049.0,,-0.066277,-0.007906
3477,92655.0,31/12/2007,31/12/2007,29/02/2008,12.804,13.591,9.897,0.009000000000000001,0.062,0.257,0.09699999999999999,0.17800000000000002,0.228,0.311,0.191,14.538,0.452,0.606,0.841,,1.52,52.075,4.713,0.0,0.0,0.0,0.025,2.8989999999999996,1.034,0.8590000000000001,92655,31/07/2007,6324.0,UNH,,,,,,,48.43,53.58,48.43,1748255.0,1340049.0,,-0.052992,-0.043537
3478,92655.0,31/12/2007,31/12/2007,31/03/2008,9.466000000000001,10.047,7.316,0.009000000000000001,0.062,0.257,0.09699999999999999,0.17800000000000002,0.228,0.311,0.191,14.538,0.452,0.606,0.841,,1.52,52.075,4.713,0.0,0.0,0.0,0.025,2.1430000000000002,0.925,0.635,92655,31/08/2007,6324.0,UNH,,,,,,,46.33,50.01,50.01,2033087.0,1324879.0,,0.032624,-0.011712
3479,92655.0,31/12/2007,31/12/2007,30/04/2008,8.988999999999999,9.541,6.792999999999999,0.009000000000000001,0.062,0.257,0.09699999999999999,0.17800000000000002,0.228,0.311,0.191,14.538,0.452,0.606,0.841,,1.52,52.075,4.713,0.0,0.0,0.0,0.025,1.99,0.9540000000000001,0.603,92655,28/09/2007,6324.0,UNH,,,,,,,48.43,50.19,48.43,1398510.0,1324879.0,,-0.031594,0.025363999999999998
3480,92655.0,31/12/2007,31/03/2008,31/05/2008,9.347000000000001,9.664,11.777999999999999,0.008,0.062,0.258,0.096,0.171,0.228,0.297,0.191,15.283,0.423,0.608,0.838,,1.475,48.216,4.601,0.0,0.0,0.0,-0.022000000000000002,2.127,3.758,0.6759999999999999,92655,31/10/2007,6324.0,UNH,,,,,,,47.05,49.69,49.15,1954573.0,1324879.0,,0.014867,0.017406
3481,92655.0,31/12/2007,31/03/2008,30/06/2008,7.172000000000001,7.415,9.037,0.008,0.062,0.258,0.096,0.171,0.228,0.297,0.191,15.283,0.423,0.608,0.838,,1.475,48.216,4.601,0.0,0.0,0.0,-0.022000000000000002,1.632,6.4879999999999995,0.575,92655,30/11/2007,6324.0,UNH,,,,,,,48.55,55.0,55.0,1706475.0,1292162.0,,0.119023,-0.07661699999999999
3482,92655.0,31/12/2007,31/03/2008,31/07/2008,7.672000000000001,7.932,9.667,0.008,0.062,0.258,0.096,0.171,0.228,0.297,0.191,15.283,0.423,0.608,0.838,,1.475,48.216,4.601,0.0,0.0,0.0,-0.022000000000000002,1.746,-0.505,0.6779999999999999,92655,31/12/2007,6324.0,UNH,,,,,,,54.33,58.99,58.2,1461157.0,1292162.0,,0.058182,-0.010989
3483,92655.0,31/12/2007,30/06/2008,31/08/2008,8.982000000000001,10.427999999999999,15.035,0.01,0.049,0.251,0.077,0.158,0.188,0.327,0.191,15.054,0.485,0.618,0.773,,1.492,43.456,4.671,0.0,0.0,0.0,-0.026000000000000002,1.911,-0.6759999999999999,0.8909999999999999,92655,31/01/2008,6324.0,UNH,,,,,,,49.82,56.93,50.84,1920005.0,1292162.0,,-0.126460,-0.045066
3484,92655.0,31/12/2007,30/06/2008,30/09/2008,7.49,8.695,12.537,0.01,0.049,0.251,0.077,0.158,0.188,0.327,0.191,15.054,0.485,0.618,0.773,,1.492,43.456,4.671,0.0,0.0,0.0,-0.026000000000000002,1.5930000000000002,-0.5529999999999999,0.74,92655,29/02/2008,6324.0,UNH,,,,,,,46.48,50.1,46.48,1567068.0,1251383.0,,-0.085759,-0.021401
3485,92655.0,31/12/2007,30/06/2008,31/10/2008,7.0,8.127,11.717,0.01,0.049,0.251,0.077,0.158,0.188,0.327,0.191,15.054,0.485,0.618,0.773,,1.492,43.456,4.671,0.0,0.0,0.0,-0.026000000000000002,1.489,-0.517,0.6920000000000001,92655,31/03/2008,6324.0,UNH,19/02/2008,16/04/2008,,0.03,0.0,0.0,33.84,47.22,34.36,2932764.0,1251383.0,,-0.260757,-0.025309
3486,92655.0,31/12/2007,30/09/2008,30/11/2008,6.67,7.724,6.845,0.011000000000000001,0.044000000000000004,0.245,0.068,0.146,0.174,0.35,0.191,15.091,0.539,0.627,0.722,,1.4969999999999999,41.101000000000006,4.74,0.0,0.0,0.0,0.005,1.276,-0.49200000000000005,0.667,92655,30/04/2008,6324.0,UNH,,,,,,,32.63,38.08,32.63,2267968.0,1223496.0,,-0.050349,0.031907
3487,92655.0,31/12/2007,30/09/2008,31/12/2008,8.443999999999999,9.779,8.667,0.011000000000000001,0.044000000000000004,0.245,0.068,0.146,0.174,0.35,0.191,15.091,0.539,0.627,0.722,,1.4969999999999999,41.101000000000006,4.74,0.0,0.0,0.0,0.005,1.6159999999999999,-0.634,0.841,92655,30/05/2008,6324.0,UNH,,,,,,,31.7,35.3,34.21,2572995.0,1228704.0,,0.048422,0.031787
3488,92655.0,31/12/2007,30/09/2008,31/01/2009,8.994,10.415,9.23,0.011000000000000001,0.044000000000000004,0.245,0.068,0.146,0.174,0.35,0.191,15.091,0.539,0.627,0.722,,1.4969999999999999,41.101000000000006,4.74,0.0,0.0,0.0,0.005,1.7209999999999999,-0.675,0.812,92655,30/06/2008,6324.0,UNH,,,,,,,25.97,33.99,26.25,3099479.0,1228704.0,,-0.232680,-0.086625
3489,92655.0,31/12/2008,31/12/2008,28/02/2009,6.572,8.187999999999999,5.636,0.012,0.037000000000000005,0.23800000000000002,0.057,0.136,0.146,0.353,0.121,16.064,0.546,0.628,0.759,,1.5219999999999998,31.118000000000002,4.697,0.0,0.0,0.0,0.024,1.15,4.831,0.638,92655,31/07/2008,6324.0,UNH,,,,,,,22.16,28.08,28.08,3574701.0,1228704.0,,0.069714,-0.001295
3490,92655.0,31/12/2008,31/12/2008,31/03/2009,7.0,8.721,6.004,0.012,0.037000000000000005,0.23800000000000002,0.057,0.136,0.146,0.353,0.121,16.064,0.546,0.628,0.759,,1.5219999999999998,31.118000000000002,4.697,0.0,0.0,0.0,0.024,1.224,5.145,0.68,92655,29/08/2008,6324.0,UNH,,,,,,,28.13,33.01,30.45,1746090.0,1217648.0,,0.084402,0.013022999999999998
3491,92655.0,31/12/2008,31/12/2008,30/04/2009,7.8660000000000005,9.8,6.556,0.012,0.037000000000000005,0.23800000000000002,0.057,0.136,0.146,0.353,0.121,16.064,0.546,0.628,0.759,,1.5219999999999998,31.118000000000002,4.697,0.0,0.0,0.0,0.024,1.337,5.782,0.9670000000000001,92655,30/09/2008,6324.0,UNH,,,,,,,21.0,29.96,25.39,2032850.0,1217648.0,,-0.166174,-0.120091
3492,92655.0,31/12/2008,31/03/2009,31/05/2009,8.693,10.947000000000001,6.2410000000000005,0.012,0.036000000000000004,0.23600000000000002,0.055999999999999994,0.135,0.149,0.354,0.121,15.737,0.5479999999999999,0.629,0.726,,1.5090000000000001,27.503,4.55,0.0,0.0,0.0,0.038,1.48,2.9360000000000004,1.129,92655,31/10/2008,6324.0,UNH,,,,,,,17.35,25.51,23.73,3053224.0,1217648.0,,-0.065380,-0.205222
3493,92655.0,31/12/2008,31/03/2009,30/06/2009,8.163,10.28,5.861000000000001,0.012,0.036000000000000004,0.23600000000000002,0.055999999999999994,0.135,0.149,0.354,0.121,15.737,0.5479999999999999,0.629,0.726,,1.5090000000000001,27.503,4.55,0.0,0.0,0.0,0.038,1.39,2.333,1.082,92655,28/11/2008,6324.0,UNH,,,,,,,16.3,23.49,21.01,1962272.0,1207810.0,,-0.114623,-0.13032
3494,92655.0,31/12/2008,31/03/2009,31/07/2009,9.17,11.547,6.582999999999999,0.012,0.036000000000000004,0.23600000000000002,0.055999999999999994,0.135,0.149,0.354,0.121,15.737,0.5479999999999999,0.629,0.726,,1.5090000000000001,27.503,4.55,0.0,0.0,0.0,0.038,1.5619999999999998,2.839,1.248,92655,31/12/2008,6324.0,UNH,,,,,,,19.9,27.04,26.6,1828016.0,1207810.0,,0.266064,0.042176
3495,92655.0,31/12/2008,30/06/2009,31/08/2009,8.917,9.689,6.559,0.01,0.040999999999999995,0.233,0.064,0.134,0.171,0.34600000000000003,0.121,16.012,0.528,0.623,0.76,,1.5219999999999998,24.195999999999998,4.52,0.0,0.0,0.0,0.027000000000000003,1.511,1.905,0.873,92655,30/01/2009,6324.0,UNH,,,,,,,24.08,29.99,28.33,1978903.0,1207810.0,,0.065038,-0.024041999999999997
3496,92655.0,31/12/2008,30/06/2009,30/09/2009,7.975,8.664,5.8660000000000005,0.01,0.040999999999999995,0.233,0.064,0.134,0.171,0.34600000000000003,0.121,16.012,0.528,0.623,0.76,,1.5219999999999998,24.195999999999998,4.52,0.0,0.0,0.0,0.027000000000000003,1.351,1.704,0.8059999999999999,92655,27/02/2009,6324.0,UNH,,,,,,,19.65,29.74,19.65,2896230.0,1215616.0,,-0.306389,-0.10766700000000001
3497,92655.0,31/12/2008,30/06/2009,31/10/2009,8.264,8.979,6.079,0.01,0.040999999999999995,0.233,0.064,0.134,0.171,0.34600000000000003,0.121,16.012,0.528,0.623,0.76,,1.5219999999999998,24.195999999999998,4.52,0.0,0.0,0.0,0.027000000000000003,1.4,1.892,0.8240000000000001,92655,31/03/2009,6324.0,UNH,03/02/2009,16/04/2009,,0.03,0.0,0.0,16.35,22.05,20.93,3436788.0,1215616.0,,0.065140,0.107474
3498,92655.0,31/12/2008,30/09/2009,30/11/2009,8.714,9.462,5.603,0.01,0.042,0.231,0.064,0.135,0.172,0.337,0.121,16.464000000000002,0.508,0.616,0.8140000000000001,,1.524,21.956999999999997,4.435,0.0,0.0,0.0,0.042,1.455,1.396,1.0270000000000001,92655,30/04/2009,6324.0,UNH,,,,,,,20.54,25.11,23.52,2890859.0,1181338.0,,0.123746,0.192762
3499,92655.0,31/12/2008,30/09/2009,31/12/2009,9.264,10.059,5.957000000000001,0.01,0.042,0.231,0.064,0.135,0.172,0.337,0.121,16.464000000000002,0.508,0.616,0.8140000000000001,,1.524,21.956999999999997,4.435,0.0,0.0,0.0,0.042,1.547,1.413,1.1179999999999999,92655,29/05/2009,6324.0,UNH,,,,,,,22.97,28.87,26.6,2051100.0,1189511.0,,0.130952,0.10232999999999999
3500,92655.0,31/12/2008,30/09/2009,31/01/2010,10.03,10.890999999999998,6.449,0.01,0.042,0.231,0.064,0.135,0.172,0.337,0.121,16.464000000000002,0.508,0.616,0.8140000000000001,,1.524,21.956999999999997,4.435,0.0,0.0,0.0,0.042,1.675,1.53,1.21,92655,30/06/2009,6324.0,UNH,,,,,,,23.51,28.1,24.98,2784782.0,1189511.0,,-0.060902,0.023921
3501,92655.0,31/12/2009,31/12/2009,28/02/2010,10.199,10.450999999999999,6.968,0.009000000000000001,0.044000000000000004,0.23,0.067,0.13,0.172,0.276,0.159,16.56,0.382,0.6,0.821,,1.517,23.436999999999998,4.471,0.0,0.0,0.0,0.031,1.66,-1.881,1.227,92655,31/07/2009,6324.0,UNH,,,,,,,23.91,29.08,28.06,2343851.0,1189511.0,,0.123299,0.085217
3502,92655.0,31/12/2009,31/12/2009,31/03/2010,9.84,10.083,6.723,0.009000000000000001,0.044000000000000004,0.23,0.067,0.13,0.172,0.276,0.159,16.56,0.382,0.6,0.821,,1.517,23.436999999999998,4.471,0.0,0.0,0.0,0.031,1.6019999999999999,-1.922,1.183,92655,31/08/2009,6324.0,UNH,,,,,,,25.98,29.92,28.0,1934750.0,1162421.0,,-0.002138,0.056864
3503,92655.0,31/12/2009,31/12/2009,30/04/2010,9.13,9.355,6.166,0.009000000000000001,0.044000000000000004,0.23,0.067,0.13,0.172,0.276,0.159,16.56,0.382,0.6,0.821,,1.517,23.436999999999998,4.471,0.0,0.0,0.0,0.031,1.469,-1.8940000000000001,1.166,92655,30/09/2009,6324.0,UNH,,,,,,,25.04,29.34,25.04,2645914.0,1162421.0,,-0.105714,0.071255
3504,92655.0,31/12/2009,31/03/2010,31/05/2010,8.33,8.402000000000001,5.779,0.009000000000000001,0.046,0.233,0.07,0.135,0.18,0.294,0.159,16.725,0.41600000000000004,0.602,0.823,,1.5230000000000001,22.699,4.408,0.0,0.0,0.0,0.028999999999999998,1.359,5.444,0.9229999999999999,92655,30/10/2009,6324.0,UNH,,,,,,,24.04,26.5,25.95,3082941.0,1162421.0,,0.036342,-0.050612
3505,92655.0,31/12/2009,31/03/2010,30/06/2010,8.138,8.208,5.646,0.009000000000000001,0.046,0.233,0.07,0.135,0.18,0.294,0.159,16.725,0.41600000000000004,0.602,0.823,,1.5230000000000001,22.699,4.408,0.0,0.0,0.0,0.028999999999999998,1.327,5.319,0.871,92655,30/11/2009,6324.0,UNH,,,,,,,26.42,29.56,28.67,1899936.0,1162017.0,,0.104817,0.028475999999999998
